55280
29013
57615
32199
34545
61135
39017
40914
45733
51820
28206
29343
25181
25211
25003
28149
26023
23641
25356
29121
26869
27878
27295
24365
24577
24095
25511
30996
29949
24471
24331
23570
23489
24183
24715
23185
23000
24105
24532
24406
24533
23384
23282
24087
24221
28095
25224
27938
24801
24294
24779
26973
25589
25668
27694
24778
24015
22730
23064
22998
24568
23902
22812
23037
24170
24178
25074
25685
24064
24442
25667
27410
24110
29562
25437
24783
26650
29670
25392
25307
26104
23632
22787
22576
23037
23367
23629
25765
25170
23359
22403
22986
22204
22713
22340
21814
22926
23210
23131
22776
